usage_start,product_code,usage_type,resource_id,tier,nodepool,unblended_cost_usd
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-qqls9/4490e6ec-41d8-469a-8a04-0d7ff80c6e42,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-qqls9/4490e6ec-41d8-469a-8a04-0d7ff80c6e42,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-tc74s/d3eabfc8-f52d-400a-9301-67d232c17af0,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-tc74s/d3eabfc8-f52d-400a-9301-67d232c17af0,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-tctdm/bc233a8e-0feb-4f62-9f15-458eae61846f,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-tctdm/bc233a8e-0feb-4f62-9f15-458eae61846f,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-xnbr2/0c6925da-2ba5-4a1b-a8f5-2e1bf87c90a4,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-xnbr2/0c6925da-2ba5-4a1b-a8f5-2e1bf87c90a4,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-9dgsx/e151ae1d-312a-45ea-906e-8b0438ce96d7,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-9dgsx/e151ae1d-312a-45ea-906e-8b0438ce96d7,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-9g8vz/82ed1b95-dc02-49c4-bf14-465a9b1f8ee3,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-9g8vz/82ed1b95-dc02-49c4-bf14-465a9b1f8ee3,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-9wlvh/a4c6cc8e-4b10-445d-9005-5c9cf622c370,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-9wlvh/a4c6cc8e-4b10-445d-9005-5c9cf622c370,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-d8nvd/51c71ec5-3e51-4cdd-ab2f-6959bd6c4198,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-d8nvd/51c71ec5-3e51-4cdd-ab2f-6959bd6c4198,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-mzmr8/fb66a210-f2a4-4f5e-b924-d625de635866,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-mzmr8/fb66a210-f2a4-4f5e-b924-d625de635866,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-nlqgv/ce3ce3e6-7d3a-4e24-a26c-d02f195b54de,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-nlqgv/ce3ce3e6-7d3a-4e24-a26c-d02f195b54de,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-vtpjx/8c3ec4ac-38e5-40ff-b61d-87dbdad02317,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-vtpjx/8c3ec4ac-38e5-40ff-b61d-87dbdad02317,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-z845x/ffab085f-03a1-4d9e-9019-a5f89585d135,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-z845x/ffab085f-03a1-4d9e-9019-a5f89585d135,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-2w4wz/0c0c53f0-ff07-4ee1-9d50-1c01a4b39707,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-2w4wz/0c0c53f0-ff07-4ee1-9d50-1c01a4b39707,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-5548j/fac11cca-848e-441f-9fa9-586a98b0e48b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-5548j/fac11cca-848e-441f-9fa9-586a98b0e48b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-69klg/b0fcdabc-eeda-4bfd-b1be-d3a3751e7a9b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-69klg/b0fcdabc-eeda-4bfd-b1be-d3a3751e7a9b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-gqngs/a3474c1c-41b9-4866-acad-f69c721dad04,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-gqngs/a3474c1c-41b9-4866-acad-f69c721dad04,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-bxd28/3cf8dd49-f09d-4b3b-9999-b05d9e5b065b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-bxd28/3cf8dd49-f09d-4b3b-9999-b05d9e5b065b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-tfblt/05799081-2d05-4c97-9953-b689b8a21929,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-tfblt/05799081-2d05-4c97-9953-b689b8a21929,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-4gjgb/ce3de09f-cdd6-4863-865c-bd452b1723a9,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-4gjgb/ce3de09f-cdd6-4863-865c-bd452b1723a9,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-8d6jn/20c2f75b-5ffe-46a8-9435-aa9803b9bf6a,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-8d6jn/20c2f75b-5ffe-46a8-9435-aa9803b9bf6a,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-9rwpv/5102ee31-14ab-4742-8cfb-02c4a2bc571c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-9rwpv/5102ee31-14ab-4742-8cfb-02c4a2bc571c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-bhqpd/0faeb991-02f1-471d-a8bc-56627ea2b2b3,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-bhqpd/0faeb991-02f1-471d-a8bc-56627ea2b2b3,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-gqm9g/811a379a-f4b4-4c5a-866b-153fbecf658b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-gqm9g/811a379a-f4b4-4c5a-866b-153fbecf658b,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-ksrdj/d666f654-450f-414a-b6e6-26e06c27f35c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-ksrdj/d666f654-450f-414a-b6e6-26e06c27f35c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-vkktk/fcbddf4e-7045-43fb-ad06-8e6b764fbd0c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-vkktk/fcbddf4e-7045-43fb-ad06-8e6b764fbd0c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-xf5dv/602d63e3-ffcf-4a5a-8d77-b31970a28cc6,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-xf5dv/602d63e3-ffcf-4a5a-8d77-b31970a28cc6,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-nb785/06399c7b-ba22-40e0-82e4-aac2641a8480,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-nb785/06399c7b-ba22-40e0-82e4-aac2641a8480,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-c27l9/f4e80491-f733-4262-a712-5e165bfa2d08,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-c27l9/f4e80491-f733-4262-a712-5e165bfa2d08,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-2mr4p/909c454e-a3df-4455-9841-19a730f21a33,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-2mr4p/909c454e-a3df-4455-9841-19a730f21a33,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-b6bjt/be60a316-d075-43c6-b43d-0c580cef5155,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-b6bjt/be60a316-d075-43c6-b43d-0c580cef5155,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-b7wmg/357e6a91-3293-4d54-be0d-7fde66f38a41,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-b7wmg/357e6a91-3293-4d54-be0d-7fde66f38a41,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-dxc29/e8318629-8608-40bc-9793-25bc1aca4d91,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-dxc29/e8318629-8608-40bc-9793-25bc1aca4d91,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-l59c6/7db12873-b5d6-4d4c-bd3d-79c120c0e495,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-l59c6/7db12873-b5d6-4d4c-bd3d-79c120c0e495,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-lx84j/65d49fb7-4976-4315-8459-25564e1d3792,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-lx84j/65d49fb7-4976-4315-8459-25564e1d3792,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-rfc5r/cd9bad94-f623-41ea-b084-9c5ff5390598,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-rfc5r/cd9bad94-f623-41ea-b084-9c5ff5390598,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-wvz4w/c69f25b9-a88b-48e7-ab86-b9056f3c5eb2,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-wvz4w/c69f25b9-a88b-48e7-ab86-b9056f3c5eb2,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-jwwq9/cdb88e4a-46f4-47b3-809d-07ec0fd77c64,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-jwwq9/cdb88e4a-46f4-47b3-809d-07ec0fd77c64,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-d2tn5/ad957b0c-af16-4a79-966d-bf7d14f7bd81,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-d2tn5/ad957b0c-af16-4a79-966d-bf7d14f7bd81,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-2bc4p/0b05d940-4be2-4262-8858-6ba074eda6d3,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-2bc4p/0b05d940-4be2-4262-8858-6ba074eda6d3,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-6xnrf/ffd8c745-d813-432b-9963-c2f0f8844637,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-6xnrf/ffd8c745-d813-432b-9963-c2f0f8844637,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-f2g52/40e23235-d5dd-4c53-9d8f-4af8c86968c8,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-f2g52/40e23235-d5dd-4c53-9d8f-4af8c86968c8,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-hgstg/7999fa8b-e17d-40f8-b603-23f624430b5c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-hgstg/7999fa8b-e17d-40f8-b603-23f624430b5c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-lwqmx/516a4e11-86e7-4b36-8193-38f1d9363a99,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-lwqmx/516a4e11-86e7-4b36-8193-38f1d9363a99,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-qpvwv/45f89227-1878-4b0d-8167-c3d1918638bb,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-qpvwv/45f89227-1878-4b0d-8167-c3d1918638bb,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-bmrkc/9cad57bc-f94b-43ed-957a-6b1093e05e9c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-bmrkc/9cad57bc-f94b-43ed-957a-6b1093e05e9c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-mjql5/8cb88629-9e90-409d-ad05-455521101599,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-mjql5/8cb88629-9e90-409d-ad05-455521101599,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-pcvsf/ba3d47fd-3ffd-418f-8bfe-46e650e04f19,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-pcvsf/ba3d47fd-3ffd-418f-8bfe-46e650e04f19,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-rmv4w/add1fc71-e731-4c96-a864-aac24a4c3848,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-rmv4w/add1fc71-e731-4c96-a864-aac24a4c3848,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-xkhkl/52121ee1-0e4e-4a07-be40-8b89cec795c8,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-xkhkl/52121ee1-0e4e-4a07-be40-8b89cec795c8,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-xrxwz/a79d5042-6c14-48cc-ae53-519495133f53,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-xrxwz/a79d5042-6c14-48cc-ae53-519495133f53,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-jp75l/fb770d08-b2bf-4e0a-8ed9-2d018bd9c5b4,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-jp75l/fb770d08-b2bf-4e0a-8ed9-2d018bd9c5b4,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-k4wxn/6c1c218a-1729-41da-b7d8-0912679db86c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-k4wxn/6c1c218a-1729-41da-b7d8-0912679db86c,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-b8rzv/1272bab4-2bcf-406f-95d5-40827b16e0e1,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-b8rzv/1272bab4-2bcf-406f-95d5-40827b16e0e1,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-5kwrp/9ea6597c-4c4b-4411-ad5d-ca47725d5e99,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-vCPU-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-5kwrp/9ea6597c-4c4b-4411-ad5d-ca47725d5e99,,,0.0
2026-09-04T13:00:00Z,AmazonEKS,EUC1-EKS-EC2-GB-Hours,arn:aws:eks:eu-central-1:790348267926:pod/simple-rag-cluster/kube-system/cilium-envoy-bmbw6/10203c08-c6c7-43e4-9b89-406b1a456223,,,0.0
